,Unnamed: 0,title,performer,first_week,total_weeks,peak_pos,genre
2080,7370,Everybody's Got Somebody But Me,Hunter Hayes Featuring Jason Mraz,2013-11-23,9,77,Country
2081,2620,Beautiful Pain,Eminem Featuring Sia,2013-11-23,1,99,Rap/Hip Hop
2082,28764,Venus,Lady Gaga,2013-11-16,1,32,Unknown Genre
2083,21346,Recovery,Justin Bieber,2013-11-16,1,41,Pop
2084,26626,The Monster,Eminem Featuring Rihanna,2013-11-16,29,1,Rap/Hip Hop
2085,24669,Story Of My Life,One Direction,2013-11-16,32,6,Pop
2086,6094,Do What U Want,Lady Gaga Featuring R. Kelly,2013-11-09,19,13,Pop
2087,26731,The Outsiders,Eric Church,2013-11-09,7,51,Country
2088,28888,Wait For A Minute,Tyga & Justin Bieber,2013-11-09,1,68,Rap/Hip Hop
2089,21969,Rough Water,Travie McCoy Featuring Jason Mraz,2013-11-09,5,82,Pop
2090,10766,Hold Tight,Justin Bieber,2013-11-09,1,29,Pop
2091,29616,What Now,Rihanna,2013-11-09,8,25,Pop
2092,25244,Sweeter Than Fiction,Taylor Swift,2013-11-09,1,34,Pop
2093,28528,Unconditionally,Katy Perry,2013-11-09,20,14,Pop
2094,15405,Let Me Go,Avril Lavigne Featuring Chad Kroeger,2013-11-02,2,78,Pop
2095,6408,Don't Let Me Be Lonely,The Band Perry,2013-11-02,16,59,Rock
2096,1292,All That Matters,Justin Bieber,2013-11-02,8,24,Pop
2097,8432,Friday Night,Eric Paslay,2013-11-02,20,47,R&B
2098,4491,Chinese Food,Alison Gold,2013-11-02,1,29,Rap/Hip Hop
2099,24420,Stay,Florida Georgia Line,2013-11-02,20,28,Pop
2100,21224,Rap God,Eminem,2013-11-02,20,7,Rap/Hip Hop
2101,25145,Sweet Annie,Zac Brown Band,2013-11-02,17,47,Country
2102,4479,Chillin' It,Cole Swindell,2013-11-02,20,28,Country
2103,4642,Closer,Tegan And Sara,2013-11-02,3,90,Alternative
2104,21137,Radio,Darius Rucker,2013-11-02,15,65,Alternative
2105,4713,Collard Greens,ScHoolboy Q Featuring Kendrick Lamar,2013-11-02,8,92,Rap/Hip Hop
2106,25104,Survival,Eminem,2013-10-26,14,16,Rap/Hip Hop
2107,900,Adore You,Miley Cyrus,2013-10-26,18,21,Pop
2108,1217,All Kinds Of Kinds,Miranda Lambert,2013-10-26,5,89,Country
2109,23910,Someone Else,Miley Cyrus,2013-10-26,1,93,Rap/Hip Hop
2110,28719,V.S.O.P.,K. Michelle,2013-10-26,4,89,R&B
2111,17137,Make You Feel My Love,Glee Cast,2013-10-26,1,84,Pop
2112,23371,Sirens,Pearl Jam,2013-10-26,1,76,Rock
2113,6850,Drive,Miley Cyrus,2013-10-26,1,87,Alternative
2114,27667,Timber,Pitbull Featuring Ke$ha,2013-10-26,39,1,Electro
2115,5632,Days Of Gold,Jake Owen,2013-10-26,9,83,Country
2116,21277,Ready Set Roll,Chase Rice,2013-10-26,21,54,Country
2117,25770,Tennis Court,Lorde,2013-10-19,18,71,Alternative
2118,17286,Marry Me,Jason Derulo,2013-10-19,17,26,Pop
2119,18319,My Hitta,YG Featuring Jeezy & Rich Homie Quan,2013-10-19,28,19,Rap/Hip Hop
2120,10198,Heartbreaker,Justin Bieber,2013-10-19,2,13,Pop
2121,29769,Whatever She's Got,David Nail,2013-10-19,21,35,Country
2122,9266,Gone,Kanye West Featuring Cam'ron & Consequence,2013-10-19,1,18,Rap/Hip Hop
2123,29022,Walking On Air,Katy Perry,2013-10-19,1,34,Pop
2124,13891,It Won't Stop,Sevyn Streeter Featuring Chris Brown,2013-10-19,20,30,R&B
2125,20088,Own It,Drake,2013-10-12,1,78,Rap/Hip Hop
2126,8488,From Time,Drake Featuring Jhene Aiko,2013-10-12,2,67,Rap/Hip Hop
2127,27950,Too Much,Drake,2013-10-12,1,64,Pop
2128,8573,Furthest Thing,Drake,2013-10-12,2,56,Rap/Hip Hop
2129,26483,The Language,Drake,2013-10-12,20,51,Rap/Hip Hop
2130,4842,Come Thru,Drake,2013-10-12,1,87,R&B
2131,28357,Tuscan Leather,Drake,2013-10-12,1,81,Rap/Hip Hop
2132,1219,All Me,Drake Featuring 2 Chainz & Big Sean,2013-10-12,20,20,Rap/Hip Hop
2133,30758,Worst Behavior,Drake,2013-10-12,11,89,Rap/Hip Hop
2134,25573,Team,Lorde,2013-10-12,38,6,Alternative
2135,20757,Pound Cake / Paris Morton Music 2,Drake Featuring JAY-Z,2013-10-12,10,65,Rap/Hip Hop
2136,4192,Carolina,Parmalee,2013-10-05,19,36,Rap/Hip Hop
2137,28904,Waiting For Superman,Daughtry,2013-10-05,17,66,Pop
2138,16090,Lolly,Maejor Ali Featuring Juicy J & Justin Bieber,2013-10-05,4,19,Pop
2139,31247,You Make Me,Avicii,2013-10-05,1,85,Pop
2140,5547,Dark Horse,Katy Perry Featuring Juicy J,2013-10-05,57,1,Pop
2141,17858,Monster,Imagine Dragons,2013-10-05,1,78,Rap/Hip Hop
2142,23160,Show Me,Kid Ink Featuring Chris Brown,2013-10-05,31,13,Pop
2143,27466,This Is What It Feels Like,Armin van Buuren Featuring Trevor Guthrie,2013-10-05,1,96,Dance
2144,30149,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,2013-10-05,22,15,Rap/Hip Hop
2145,2785,Best I Ever Had,Gavin DeGraw,2013-10-05,5,75,Rap/Hip Hop
2146,618,A Light That Never Comes,Linkin Park X Steve Aoki,2013-10-05,1,65,Dance
2147,1664,Animals,Martin Garrix,2013-10-05,34,21,Pop
2148,30714,Work B**ch!,Britney Spears,2013-10-05,13,12,Kids
2149,25307,TKO,Justin Timberlake,2013-10-05,17,36,Pop
2150,29318,We Were Us,Keith Urban And Miranda Lambert,2013-09-28,20,26,Country
2151,30807,Wu-Tang Forever,Drake,2013-09-28,3,52,Rap/Hip Hop
2152,20035,Outta My Head,Craig Campbell,2013-09-28,5,90,Alternative
2153,353,23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",2013-09-28,23,11,Country
2154,20937,Propuesta Indecente,Romeo Santos,2013-09-28,7,79,Pop
2155,5022,Could It Be,Charlie Worsham,2013-09-28,2,94,R&B
2156,10879,Honest,Future,2013-09-28,17,55,Rap/Hip Hop
2157,24464,Stay The Night,Zedd Featuring Hayley Williams,2013-09-28,22,18,Dance
2158,11586,I Do It,2 Chainz Featuring Drake & Lil Wayne,2013-09-28,1,94,Rap/Hip Hop
2159,21408,Reflektor,Arcade Fire,2013-09-28,1,99,Alternative
2160,1250,All Of Me,John Legend,2013-09-21,59,1,Pop
2161,20731,Popular Song,MIKA Featuring Ariana Grande,2013-09-21,2,87,Pop
2162,28769,Versace,Migos,2013-09-21,1,99,Pop
2163,876,Act Right,Yo Gotti Featuring Jeezy & YG,2013-09-21,1,100,Rap/Hip Hop
2164,26315,The Fox,Ylvis,2013-09-21,18,6,Pop
2165,1950,Atlas,Coldplay,2013-09-21,2,69,Unknown Genre
2166,12105,I Luv This Sh*t,August Alsina Featuring Trinidad James,2013-09-21,20,48,R&B
2167,16073,Loco,Enrique Iglesias Featuring Romeo Santos,2013-09-14,4,80,Latin Music
2168,21786,Rock N Roll,Avril Lavigne,2013-09-14,1,91,Rock
2169,24987,Sunny And 75,Joe Nichols,2013-09-14,20,39,Country
2170,2767,Berzerk,Eminem,2013-09-14,20,3,Rap/Hip Hop
2171,19413,Oh Sweet Lorraine,Green Shoe Studio Featuring Jacob Colgan & Fred Stobaugh,2013-09-14,1,42,Singer & Songwriter
2172,3424,Bounce It,Juicy J Featuring Wale & Trey Songz,2013-09-14,19,74,Rap/Hip Hop
2173,9471,Gorilla,Bruno Mars,2013-09-14,16,22,Rap/Hip Hop
2174,1528,American Girl,Bonnie McKee,2013-09-07,6,87,Rock
2175,30791,Wrecking Ball,Miley Cyrus,2013-09-07,32,1,Pop
2176,1373,Almost Is Never Enough,Ariana Grande & Nathan Sykes,2013-09-07,2,82,Pop
2177,21487,Replay,Zendaya,2013-09-07,21,40,Pop
2178,5576,Darte Un Beso,Prince Royce,2013-09-07,12,78,Latin Music
2179,10349,Helluva Night,Ludacris,2013-09-07,1,96,Rap/Hip Hop
2180,9001,Give It 2 U,Robin Thicke Featuring Kendrick Lamar,2013-09-07,12,25,Pop
2181,29292,We Own The Night,The Wanted,2013-08-31,1,94,Films/Games
2182,20668,Pompeii,Bastille,2013-08-31,53,5,Alternative
2183,31686,Your Side Of The Bed,Little Big Town,2013-08-31,1,96,Country
2184,25899,That's My Kind Of Night,Luke Bryan,2013-08-31,21,15,Country
2185,1802,Applause,Lady Gaga,2013-08-31,23,4,Pop
2186,27425,This Is Gospel,Panic! At The Disco,2013-08-31,1,87,Alternative
2187,3682,Bruises,Train Featuring Ashley Monroe,2013-08-31,8,79,Alternative
2188,21667,Right There,Ariana Grande Featuring Big Sean,2013-08-24,8,84,Pop
2189,21729,Roar,Katy Perry,2013-08-24,35,1,Pop
2190,10762,"Hold On, We're Going Home",Drake Featuring Majid Jordan,2013-08-24,33,4,Rap/Hip Hop
2191,10956,Hopeless Wanderer,Mumford & Sons,2013-08-24,1,59,Alternative
2192,17665,Mine Would Be You,Blake Shelton,2013-08-17,20,28,Country
2193,28331,Turn The Night Up,Enrique Iglesias,2013-08-17,6,61,Pop
2194,28197,True Love,P!nk Featuring Lily Allen,2013-08-17,14,53,Pop
2195,15330,Let Her Go,Passenger,2013-08-17,43,5,Folk
2196,29835,When I See This Bar,Kenny Chesney,2013-08-10,7,84,Country
2197,8636,Gas Pedal,Sage The Gemini Featuring IamSu!,2013-08-10,25,29,Rap/Hip Hop
2198,2801,Best Song Ever,One Direction,2013-08-10,21,2,Pop
2199,3722,Burn,Ellie Goulding,2013-08-10,36,13,R&B
2200,24167,Southern Girl,Tim McGraw,2013-08-10,20,42,Country
2201,2089,Baby I,Ariana Grande,2013-08-10,3,21,Unknown Genre
2202,28823,Vivir Mi Vida,Marc Anthony,2013-08-10,5,92,Latin Music
2203,5224,Cruisin' For A Bruisin',"Ross Lynch, Grace Phipps And Jason Evigan",2013-08-10,3,82,Films/Games
2204,4503,Chloe (You're The One I Want),Emblem3,2013-08-10,3,93,Pop
2205,16631,Love More,Chris Brown Featuring Nicki Minaj,2013-08-10,26,23,R&B
2206,9729,Hail To The King,Avenged Sevenfold,2013-08-03,3,83,Rock
2207,28443,Type Of Way,Rich Homie Quan,2013-08-03,20,50,Rap/Hip Hop
2208,17004,Made In The USA,Demi Lovato,2013-08-03,2,80,Pop
2209,17706,Miss Jackson,Panic! At The Disco Featuring Lolo,2013-08-03,1,68,Rap/Hip Hop
2210,17711,Miss Movin' On,Fifth Harmony,2013-08-03,11,76,Pop
2211,21366,Red Nose,Sage The Gemini,2013-08-03,20,52,Rap/Hip Hop
2212,30420,Wildfire,John Mayer,2013-08-03,3,85,Electro
2213,1981,Aw Naw,Chris Young,2013-08-03,20,45,Country
2214,26407,The Heart Of Dixie,Danielle Bradbery,2013-08-03,13,58,Country
2215,5213,Crown,JAY-Z,2013-07-27,1,100,Dance
2216,19356,Oceans,Jay Z Featuring Frank Ocean,2013-07-27,1,83,Christian
2217,857,Acapella,Karmin,2013-07-27,8,72,Traditional Mexicano
2218,10828,Holy Grail,Jay Z Featuring Justin Timberlake,2013-07-27,27,4,Rap/Hip Hop
2219,6316,Don't Drop That Thun Thun!,The FiNATTiCZ,2013-07-27,10,35,Rap/Hip Hop
2220,24951,Summertime Sadness,Lana Del Rey & Cedric Gervais,2013-07-27,23,6,Alternative
2221,20438,Picasso Baby,JAY-Z,2013-07-27,1,91,Rap/Hip Hop
2222,20213,Part II (On The Run),Jay Z Featuring Beyonce,2013-07-27,16,77,Rap/Hip Hop
2223,7524,F*ckwithmeyouknowigotit,Jay Z Featuring Rick Ross,2013-07-27,9,64,Rap/Hip Hop
2224,27838,Tom Ford,JAY-Z,2013-07-27,20,39,Rap/Hip Hop
2225,25348,Take Back The Night,Justin Timberlake,2013-07-27,13,29,Pop
2226,21994,Royals,Lorde,2013-07-20,44,1,Alternative
2227,30576,Without Me,Fantasia Featuring Kelly Rowland & Missy Elliott,2013-07-20,2,74,Rap/Hip Hop
2228,13017,I'm Out,Ciara Featuring Nicki Minaj,2013-07-20,5,44,Pop
2229,7742,Feds Watching,2 Chainz Featuring Pharrell,2013-07-20,13,66,Rap/Hip Hop
2230,16806,LoveHate Thing,Wale Featuring Sam Dew,2013-07-20,8,89,Rap/Hip Hop
2231,15982,Live For The Night,Krewella,2013-07-20,1,100,Dance
2232,6985,Easy,Sheryl Crow,2013-07-20,8,72,Pop
2233,20210,Parking Lot Party,Lee Brice,2013-07-13,20,62,Country
2234,6563,Don't Think They Know,Chris Brown Featuring Aaliyah,2013-07-13,2,81,R&B
2235,9446,Goodbye Town,Lady Antebellum,2013-07-13,11,80,Country
2236,2869,Beware,Big Sean Featuring Lil Wayne & Jhene Aiko,2013-07-13,20,38,Rap/Hip Hop
2237,6897,Drunk Last Night,Eli Young Band,2013-07-13,20,41,Country
2238,28919,Wake Me Up!,Avicii,2013-07-13,54,4,Dance
2239,3073,Black Skinhead,Kanye West,2013-07-06,4,69,Rap/Hip Hop
2240,3154,Blood On The Leaves,Kanye West,2013-07-06,2,89,Rap/Hip Hop
2241,3388,Born To Fly,Danielle Bradbery,2013-07-06,1,75,Country
2242,21652,Right Now,Rihanna Featuring David Guetta,2013-07-06,9,50,R&B
2243,19589,One,Usher & Michelle Chamuel,2013-07-06,1,98,Films/Games
2244,11506,I Can't Tell You Why,The Swon Brothers,2013-07-06,1,99,Pop
2245,5194,Crooked Smile,J. Cole Featuring TLC,2013-07-06,20,27,Rap/Hip Hop
2246,1063,Ain't Worried About Nothin,French Montana,2013-07-06,13,63,Rap/Hip Hop
2247,18781,New Slaves,Kanye West,2013-07-06,2,56,Rap/Hip Hop
2248,19878,Ooh La La,Britney Spears,2013-07-06,5,54,Pop
2249,20166,Paper Doll,John Mayer,2013-07-06,1,77,Rock
2250,5050,Counting Stars,OneRepublic,2013-07-06,68,2,Pop
2251,30291,Why,Michelle Chamuel,2013-07-06,1,92,Alternative
2252,20613,Please Remember Me,Danielle Bradbery,2013-06-29,1,91,Country
2253,30189,Who I Am,Danielle Bradbery,2013-06-29,1,78,Rap/Hip Hop
2254,11824,I Got You,Jack Johnson,2013-06-29,1,88,R&B
2255,29472,What About Love,Austin Mahone,2013-06-29,9,66,Pop
2256,5537,Danny's Song,The Swon Brothers,2013-06-29,2,66,Rock
2257,3684,Bubble Butt,"Major Lazer Featuring Bruno Mars, Tyga & Mystic",2013-06-29,9,56,Electro
2258,28332,Turn The Page,The Swon Brothers,2013-06-29,1,90,Country
2259,13832,It Goes Like This,Thomas Rhett,2013-06-29,22,25,Country
2260,21978,Round Here,Florida Georgia Line,2013-06-29,20,28,Pop
2261,22180,Sad,Amber Carrington,2013-06-29,1,92,Pop
2262,25138,Sweater Weather,The Neighbourhood,2013-06-22,37,14,Alternative
2263,29115,Wasting All These Tears,Cassadee Pope,2013-06-22,20,37,Country
2264,11942,I Knew You Were Trouble,Michelle Chamuel,2013-06-22,1,85,Pop
2265,29226,We Can't Stop,Miley Cyrus,2013-06-22,26,2,Pop
2266,23521,Slow Down,Selena Gomez,2013-06-22,20,27,R&B
2267,21394,Redneck Crazy,Tyler Farr,2013-06-15,20,29,Country
2268,9571,Grandpa (Tell Me 'Bout The Good Old Days),Danielle Bradbery,2013-06-15,1,89,Country
2269,20644,Point At You,Justin Moore,2013-06-15,19,53,Country
2270,5158,Crazy Kids,Ke$ha Featuring will.i.am Or Juicy J,2013-06-15,13,40,Pop
2271,30531,Wit Me,T.I. Featuring Lil Wayne,2013-06-08,2,80,Rap/Hip Hop
2272,20530,Play Hard,David Guetta Featuring Ne-Yo & Akon,2013-06-08,9,64,Dance
2273,10106,"Heads Carolina, Tails California",Danielle Bradbery,2013-06-08,1,91,Country
2274,30711,Work,A$AP Ferg,2013-06-08,2,100,Pop
2275,2761,Beneath Your Beautiful,Labrinth Featuring Emeli Sande,2013-06-08,14,34,Pop
2276,29291,We Own It (Fast & Furious),2 Chainz & Wiz Khalifa,2013-06-08,7,16,Films/Games
2277,4660,Clouds,Zach Sobiech,2013-06-08,2,26,Rap/Hip Hop
2278,16691,Love Somebody,Maroon 5,2013-06-08,21,10,Country
2279,6616,Don't Ya,Brett Eldredge,2013-06-08,20,30,Country
2280,10095,HeadBand,B.o.B Featuring 2 Chainz,2013-06-08,29,53,Rap/Hip Hop
2281,28129,Treasure,Bruno Mars,2013-06-01,23,5,Pop
2282,20354,People Like Us,Kelly Clarkson,2013-06-01,10,65,Pop
2283,651,A Little Party Never Killed Nobody (All We Got),"Fergie, Q-Tip & GoonRock",2013-06-01,2,77,Pop
2284,15863,Little Bit Of Everything,Keith Urban,2013-06-01,20,33,Country
2285,11323,I Am Beautiful,Candice Glover,2013-06-01,1,93,Pop
2286,21321,Really Don't Care,Demi Lovato Featuring Cher Lloyd,2013-06-01,18,26,Pop
2287,4078,Can't Shake You,Gloriana,2013-05-25,4,83,Country
2288,9,#Beautiful,Mariah Carey Featuring Miguel,2013-05-25,16,15,
2289,15986,Live It Up,Jennifer Lopez Featuring Pitbull,2013-05-25,6,60,Pop
2290,1268,All Over The Road,Easton Corbin,2013-05-25,20,51,Country
2291,25537,Tapout,"Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj",2013-05-25,20,44,Rap/Hip Hop
2292,22127,Runnin' Outta Moonlight,Randy Houser,2013-05-25,20,24,Country
2293,27877,Tonight I'm Getting Over You,Carly Rae Jepsen Featuring Nicki Minaj,2013-05-25,1,90,Pop
2294,17362,Maybe It Was Memphis,Danielle Bradbery,2013-05-25,2,92,Country
2295,10490,Hey Girl,Billy Currington,2013-05-18,21,39,Singer & Songwriter
2296,22733,Sexy People (The Fiat Song),Arianna Featuring Pitbull,2013-05-18,1,97,Electro
2297,22581,See You Again,Carrie Underwood,2013-05-18,20,34,Rap/Hip Hop
2298,22208,Safe And Sound,Capital Cities,2013-05-18,43,8,Alternative
2299,3483,Brave,Sara Bareilles,2013-05-11,42,23,Pop
2300,17485,Memories Back Then,"Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens",2013-05-11,2,88,Rap/Hip Hop
2301,31588,Young And Beautiful,Lana Del Rey,2013-05-11,21,22,Alternative
2302,18997,No New Friends (SFTB Remix),"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",2013-05-11,19,37,Rap/Hip Hop
2303,3275,Body Party,Ciara,2013-05-11,20,22,R&B
2304,14427,Jump Right In,Zac Brown Band,2013-05-11,15,53,Country
2305,12177,I Need Your Love,Calvin Harris Featuring Ellie Goulding,2013-05-04,25,16,R&B
2306,7595,Fall Down,will.i.am Featuring Miley Cyrus,2013-05-04,1,58,Rock
2307,8756,Get Lucky,Daft Punk Featuring Pharrell Williams,2013-05-04,29,2,Electro
2308,26722,The Other Side,Jason Derulo,2013-05-04,21,18,Films/Games
2309,2573,Beat It,Sean Kingston Featuring Chris Brown & Wiz Khalifa,2013-05-04,18,52,Pop
2310,11155,How Many Drinks?,Miguel,2013-05-04,20,69,Pop
2311,3247,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,2013-05-04,48,1,Pop
2312,12408,I Want Crazy,Hunter Hayes,2013-04-27,20,19,Country
2313,5115,Crash My Party,Luke Bryan,2013-04-27,21,18,Country
2314,24575,Still Into You,Paramore,2013-04-27,20,24,Alternative
2315,858,Accidental Racist,Brad Paisley Featuring LL Cool J,2013-04-27,1,77,Country
2316,22588,See You Tonight,Scotty McCreery,2013-04-27,18,52,Country
2317,28477,U.O.E.N.O.,Rocko Featuring Future & Rick Ross,2013-04-27,20,20,Rap/Hip Hop
2318,10455,Here's To Never Growing Up,Avril Lavigne,2013-04-27,15,20,Pop
2319,21264,Ready,Fabolous Featuring Chris Brown,2013-04-27,8,93,Pop
2320,14546,Just Keep Breathing,WE the Kings,2013-04-27,1,92,Electro
2321,4723,Come & Get It,Selena Gomez,2013-04-27,22,6,Rock
2322,11889,I Hit It First,Ray J Featuring Bobby Brackins,2013-04-27,3,51,Rap/Hip Hop
2323,8661,Gentleman,PSY,2013-04-27,15,5,Pop
2324,7899,Fine China,Chris Brown,2013-04-20,16,31,R&B
2325,20667,Pom Poms,Jonas Brothers,2013-04-20,1,60,Electro
2326,10619,High School,Nicki Minaj Featuring Lil Wayne,2013-04-20,14,64,Rap/Hip Hop
2327,30477,Wings,Little Mix,2013-04-20,9,79,Pop
2328,3457,Boys 'round Here,Blake Shelton Featuring Pistol Annies & Friends,2013-04-13,21,12,Country
2329,27023,The Way,Ariana Grande Featuring Mac Miller,2013-04-13,26,9,Rap/Hip Hop
2330,15303,Lego House,Ed Sheeran,2013-04-13,16,42,Pop
2331,26746,The Phoenix,Fall Out Boy,2013-04-13,1,80,Alternative
2332,11,#thatPOWER,will.i.am Featuring Justin Bieber,2013-04-06,16,17,
2333,1789,Anywhere With You,Jake Owen,2013-04-06,20,46,Dance
2334,21565,Rich As F**k,Lil Wayne Featuring 2 Chainz,2013-04-06,20,38,Rap/Hip Hop
2335,4590,Clarity,Zedd Featuring Foxes,2013-04-06,33,8,Dance
2336,10539,Hey Pretty Girl,Kip Moore,2013-04-06,20,41,Country
2337,30693,Wop,J. Dash,2013-04-06,15,51,Rap/Hip Hop
2338,21025,Pusher Love Girl,Justin Timberlake,2013-04-06,2,64,Pop
2339,17796,Molly,"Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall",2013-04-06,12,66,Alternative
2340,23710,So Many Girls,"DJ Drama Featuring Wale, Tyga & Roscoe Dash",2013-03-30,1,90,Rap/Hip Hop
2341,8360,Freaks,French Montana Featuring Nicki Minaj,2013-03-30,7,77,Alternative
2342,323,1994,Jason Aldean,2013-03-30,11,52,Alternative
2343,5359,DONE.,The Band Perry,2013-03-30,20,43,Alternative
2344,23177,Show Out,Juicy J Featuring Big Sean & Young Jeezy,2013-03-23,8,75,Rap/Hip Hop
2345,9280,"Gone, Gone, Gone",Phillip Phillips,2013-03-23,30,24,Pop
2346,14879,Kisses Down Low,Kelly Rowland,2013-03-23,13,72,R&B
2347,3812,Buzzkill,Luke Bryan,2013-03-23,2,74,Country
2348,2580,Beat This Summer,Brad Paisley,2013-03-23,20,46,Country
2349,9240,Gold,Britt Nicole,2013-03-16,3,83,Rap/Hip Hop
2350,10127,Heart Attack,Demi Lovato,2013-03-16,20,10,Pop
2351,15612,Levitate,Hadouken!,2013-03-16,15,69,Alternative
2352,17938,More Than Miles,Brantley Gilbert,2013-03-16,19,73,Country
2353,13894,It's A Beautiful Day,Michael Buble,2013-03-16,1,94,Pop
2354,14654,Karate Chop (Remix),Future Featuring Lil Wayne,2013-03-09,12,82,Rap/Hip Hop
2355,15765,Like Jesus Does,Eric Church,2013-03-09,17,59,Country
2356,1900,As Your Friend,Afrojack Featuring Chris Brown,2013-03-09,3,88,Dance
2357,18805,Next To Me,Emeli Sande,2013-03-09,20,25,Alternative
2358,10538,Hey Porsche,Nelly,2013-03-09,4,42,Electro
2359,19782,One Way Or Another (Teenage Kicks),One Direction,2013-03-02,8,13,Pop
2360,10733,Hold On,Alabama Shakes,2013-03-02,2,93,Rap/Hip Hop
2361,20779,Power Trip,J. Cole Featuring Miguel,2013-03-02,29,19,Rap/Hip Hop
2362,1104,Alive,Krewella,2013-03-02,20,32,Rock
2363,9930,Harlem Shake,Baauer,2013-03-02,20,1,Electro
2364,22899,She Don't Put It Down,Joe Budden Featuring Lil Wayne & Tank,2013-03-02,1,96,Rap/Hip Hop
2365,17687,Mirrors,Justin Timberlake,2013-03-02,42,2,Pop
2366,3698,Bugatti,Ace Hood Featuring Future & Rick Ross,2013-03-02,20,33,Rap/Hip Hop
2367,14537,Just Give Me A Reason,P!nk Featuring Nate Ruess,2013-03-02,36,1,Pop
2368,10641,Highway Don't Care,Tim McGraw With Taylor Swift,2013-02-23,20,22,Country
2369,21118,R.I.P.,Young Jeezy Featuring 2 Chainz,2013-02-23,14,58,Rap/Hip Hop
2370,18436,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,2013-02-23,26,13,Alternative
2371,24403,Started From The Bottom,Drake,2013-02-23,22,6,Rap/Hip Hop
2372,2298,Bad,Wale Featuring Tiara Thomas Or Rihanna,2013-02-23,26,21,Latin Music
2373,24425,Stay,Rihanna Featuring Mikky Ekko,2013-02-23,32,3,Pop
2374,6735,Downtown,Lady Antebellum,2013-02-23,20,29,Rap/Hip Hop
2375,11416,I Can Take It From There,Chris Young,2013-02-23,12,63,Country
2376,20512,Pirate Flag,Kenny Chesney,2013-02-23,18,46,Country
2377,15427,Let Me Love You (Until You Learn To Love Yourself),Glee Cast,2013-02-16,1,91,R&B
2378,1888,As Long As You Love Me (Acoustic),Justin Bieber,2013-02-16,1,98,Pop
2379,22252,Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,2013-02-16,30,11,Rap/Hip Hop
2380,30935,Yolo,The Lonely Island Featuring Adam Levine & Kendrick Lamar,2013-02-16,1,60,Films/Games
2381,12041,I Love It,Icona Pop Featuring Charli XCX,2013-02-16,29,7,Electro
2382,19234,Nothing Like Us,Justin Bieber,2013-02-16,2,59,Pop
2383,16811,Loveeeeeee Song,Rihanna Featuring Future,2013-02-16,20,55,Pop
2384,4055,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,2013-02-16,39,1,Rap/Hip Hop
2385,2300,Bad Ass,Kid Ink Featuring Meek Mill & Wale,2013-02-09,1,90,Rap/Hip Hop
2386,17186,Mama's Broken Heart,Miranda Lambert,2013-02-09,20,20,Country
2387,8821,Get Your Shine On,Florida Georgia Line,2013-02-09,20,27,Country
